-2.517326433804667474e+00,3.476557158005197046e+00,3.200164842828315592e+00,1.208073566060166248e+00,-7.533309808424388798e-01,5.887371182625178445e-02,1.150696856630909259e+00
-2.500371228871619778e+00,-1.832690237974160752e+00,-1.680028676502805407e+00,-2.340057595709368332e-01,2.156570540423322413e+00,1.426172128800939909e+00,1.116737289115559584e+00
-9.830927056281881793e-01,4.226860642868995876e-01,1.686632112750786616e-01,1.538209681198781764e+00,2.336351742192787295e+00,3.374963409199139175e+00,1.294708830376603004e+00
8.756360217139425028e-01,-9.571632566918240048e-01,1.115345385768019115e+00,-3.579779398193695172e+00,3.327020478634565848e+00,3.930341841303337080e+00,2.870353415020838295e+00
2.788081377463153654e+00,1.660875591534286322e+00,1.073037902445731273e+00,2.264151366693081258e+00,3.400154214771502037e+00,2.893741684317934659e+00,3.002827531342118661e+00
-1.762510936063647282e+00,-7.823911165735026874e-01,4.710091796597973834e-01,4.198451644595645682e+00,2.881967520676811834e+00,1.026485292622934864e+00,6.966976451301134077e+00
2.047155764426125568e+00,1.276190081509611662e+00,2.884497861115334683e+00,-1.349324346502980720e+00,6.622401098760494209e-01,2.530902251146796011e+00,-6.318348798934918520e-01
-7.373909111958467655e-01,1.884884125538290878e+00,-4.132847730385953433e-01,4.729314061336504338e+00,3.354109168403658359e+00,3.134158832493695535e+00,-4.033180689541165265e+00
-1.345873232990756563e+00,1.104220261538066072e+00,5.638141921598057493e+00,4.606722877841386010e-01,-2.297856552572866029e+00,3.662171946671390899e+00,-9.715666890575758163e-01
2.917815512880720608e+00,-2.602466132181132874e+00,6.342058111663828601e-02,1.532748303688017177e+00,-4.396790427706103177e-01,1.502616695712829742e+00,-1.744211493800137180e+00
-7.485755329757923793e-01,2.656743308913434909e+00,-2.555682937655916476e-01,-1.354501458607311193e+00,9.882272647260936793e-03,2.802023196384161530e+00,4.409048553331006426e-01
2.036534793287326783e-01,-1.398788884269452470e+00,1.249597586146119710e+00,-5.076582581345137068e-01,3.390524747245271087e+00,3.749664290917596343e+00,-2.128816778210208316e+00
2.064838880852231107e+00,1.501401883063254061e+00,6.959521516735436286e+00,-1.915394066222493308e+00,-1.202702831613297274e+00,5.001867897026210485e+00,-1.707495743965236734e+00
-2.492131585517925796e+00,-2.243764135354782141e-01,6.584367509008934860e-01,2.246740738376877822e+00,1.327733222520435685e+00,-2.342525299168879194e+00,2.971043365031452055e+00
2.432024968515380525e-01,6.491775989737010200e+00,8.539098179618151985e-01,-1.726197287692217586e+00,9.882337287516379520e-01,-2.221985813342777227e-01,-1.196751220800793103e+00
-1.297640600306403602e+00,1.501821286551623391e+00,-1.761611656350239308e+00,1.609917176589600318e-01,-2.975031529607333081e+00,-3.889048817666778568e+00,2.235622798242227205e-01
-1.296665775423722522e+00,8.175773704336648517e-01,-2.717211124162743463e+00,5.522938545170429592e+00,9.575889225445322062e-02,8.905687361383231027e-01,1.180723245030469437e-01
5.165315594561361578e+00,3.706310097950343607e+00,1.199046307132205280e+00,2.219539450407647330e+00,-3.422739991139668092e+00,-1.393014462383540764e+00,3.481642690218071490e+00
-2.023263012653666593e+00,1.019406576991785718e+00,1.732531113206647877e+00,1.037957502559365697e-01,-1.486113963642203828e+00,-4.395382114099596116e+00,4.536538762144216363e+00
-1.337227177161794955e-01,-2.238992631156333069e+00,-4.188210527812983308e+00,1.452355531422284018e+00,1.890933725057176940e+00,3.225852264363511246e-01,1.741922736366497970e+00
1.740000977103145940e+00,1.291856116388025999e+00,1.004025712816385196e+00,7.647462735951670032e-01,3.027633358801503416e+00,3.327742403311281461e+00,2.015270841660208312e+00
-8.324895622715808852e-01,1.088195714772935307e+00,1.907670471704998150e+00,3.165614067912521978e+00,1.490837516860625822e+00,5.746086738778843905e-01,1.442050251505833547e+00
1.714801620290716144e+00,-2.844204692154052250e+00,1.624430154318345698e+00,-9.113480978541941280e-01,7.141251803791921482e-01,7.115419554050395057e-02,-7.833751444842531608e-01
3.076202276662521218e+00,-2.966824322911295830e+00,-1.023861788571291509e+00,5.395295110123274007e+00,-3.537066719791909009e+00,9.362379972250689519e-02,-2.301086738941396259e+00
-4.037498792398306335e-01,1.485767504846229103e+00,-6.078073821405738375e-01,6.343042498538675744e-02,-3.317859475723219376e+00,2.111760575511762994e+00,1.663436533295751918e+00
2.025188338454566139e+00,-1.925051360965099878e-01,2.977050168978767175e+00,-1.352594422415085429e+00,2.085847876764624242e+00,-3.237545853177012489e+00,1.328856510354962550e+00
1.458544513977303891e+00,4.766907805289298139e+00,1.653975185488599564e+00,-1.931075859743204060e+00,2.004846138840798986e-01,-1.068843750574610674e-02,9.971858766040812005e-01
2.341128203849156986e+00,-1.747131161345356620e+00,3.127356563787545340e+00,6.029791869852877406e-01,5.081973020603405278e-01,4.793905708040729907e-01,8.130599650606036288e-01
1.842871734322201860e+00,-8.762622892072902125e-02,3.074080047401904991e+00,1.917578371002503390e+00,2.306068693626498245e+00,-1.916655426552274832e+00,8.054385215838402168e-01
2.697638049549015093e+00,4.504690184136864950e+00,-1.535090761575248486e+00,1.520558585091601689e+00,3.733929843943667226e+00,2.672762380409139382e+00,1.013529453138964476e+00
-1.890934434933261965e+00,3.531969128178001682e+00,2.538602453300176531e+00,7.275945101130597559e-01,-7.144877642981790622e-01,-2.817106315987818022e+00,2.506058252557787469e+00
3.138142156731122068e+00,1.940466361579486598e+00,-1.655366532242256827e+00,8.160208972308380382e-01,2.218534759749699603e+00,-4.200837242949667427e+00,4.184092564451569629e+00
1.009106107046193523e+00,7.639393994364549023e+00,-3.520808761291919886e+00,1.839597046212704257e+00,-1.340549651466125258e+00,2.066162248703615756e+00,-1.817919788797402791e+00
1.635171311711400399e+00,-2.356543067863870355e+00,-3.385452601652017890e+00,-6.619097005388672184e-01,1.031316965803475538e+00,2.512213475870803236e+00,1.692449695495050754e-01
8.812257252757587089e-01,8.152777750465556306e-01,5.295882285518639376e-01,-2.719160229993873301e-01,3.913370678930694346e-01,4.410682489529163419e+00,2.331865788216958890e+00
1.773444355983926357e-01,1.604614032439587668e+00,4.489882604717612136e-01,3.013147629985522435e+00,-8.146257205163021098e-02,1.959612638860553480e+00,-1.221906941038857219e+00
-9.449825729078220604e-02,2.805327493724734111e+00,5.096746679897363741e-01,-9.170393407716410650e-01,3.309768611817583306e+00,-1.368248183273518048e+00,3.250160292578315069e+00
